"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"12/11/2018","85,00","86,00","88,00","85,00","5,92K","1,19%"
"09/11/2018","84,00","87,00","87,00","84,00","4,33K","-3,45%"
"08/11/2018","87,00","87,00","90,00","85,00","2,96K","-2,25%"
"07/11/2018","89,00","88,00","89,00","86,00","5,19K","1,14%"
"05/11/2018","88,00","85,00","89,00","81,00","0,91K","2,33%"
"02/11/2018","86,00","95,00","96,00","84,00","15,42K","-3,37%"
"01/11/2018","89,00","91,00","91,00","89,00","1,40K","-1,11%"
"31/10/2018","90,00","91,00","94,00","90,00","2,35K","-1,10%"
"30/10/2018","91,00","95,00","95,00","90,00","3,65K","-4,21%"
"29/10/2018","95,00","95,00","96,00","95,00","0,23K","0,00%"
"26/10/2018","95,00","95,00","96,00","95,00","7,05K","-1,04%"
"25/10/2018","96,00","96,00","97,00","95,00","2,73K","-1,03%"
"24/10/2018","97,00","97,00","100,00","97,00","2,04K","1,04%"
"23/10/2018","96,00","97,00","97,00","96,00","3,28K","-2,04%"
"22/10/2018","98,00","97,00","98,00","96,00","4,26K","0,00%"
"19/10/2018","98,00","97,00","99,00","97,00","0,19K","1,03%"
"18/10/2018","97,00","100,00","100,00","97,00","0,45K","-2,02%"
"17/10/2018","99,00","100,00","100,00","98,00","4,14K","1,02%"
"16/10/2018","98,00","98,00","99,00","98,00","1,91K","0,00%"
"15/10/2018","98,00","101,00","101,00","98,00","1,26K","-2,00%"
"12/10/2018","100,00","101,00","102,00","100,00","8,97K","0,00%"
"11/10/2018","100,00","100,00","101,00","100,00","1,41K","0,00%"
"10/10/2018","100,00","103,00","103,00","100,00","6,49K","-1,96%"
"09/10/2018","102,00","100,00","103,00","99,00","7,49K","3,03%"
"08/10/2018","99,00","102,00","102,00","99,00","0,82K","0,00%"
"05/10/2018","99,00","100,00","101,00","98,00","11,38K","0,00%"
"04/10/2018","99,00","101,00","101,00","98,00","3,25K","-1,00%"
"03/10/2018","100,00","99,00","101,00","95,00","7,11K","0,00%"
"02/10/2018","100,00","103,00","107,00","100,00","14,06K","-2,91%"
"01/10/2018","103,00","104,00","109,00","102,00","27,61K","0,98%"
"28/09/2018","102,00","100,00","102,00","99,00","6,94K","0,99%"
"27/09/2018","101,00","98,00","102,00","98,00","77,07K","-0,98%"
"26/09/2018","102,00","97,00","102,00","97,00","2,01K","5,15%"
"25/09/2018","97,00","100,00","103,00","97,00","13,54K","-3,00%"
"24/09/2018","100,00","103,00","104,00","100,00","15,28K","0,00%"
"21/09/2018","100,00","94,00","103,00","94,00","65,20K","6,38%"
"20/09/2018","94,00","94,00","97,00","94,00","1,49K","0,00%"
"19/09/2018","94,00","91,00","96,00","91,00","2,06K","1,08%"
"18/09/2018","93,00","96,00","97,00","92,00","6,34K","-4,12%"
"17/09/2018","97,00","99,00","99,00","97,00","7,68K","-2,02%"
"14/09/2018","99,00","100,00","102,00","96,00","10,22K","1,02%"
"13/09/2018","98,00","95,00","102,00","95,00","25,31K","3,16%"
"12/09/2018","95,00","93,00","96,00","93,00","14,01K","3,26%"
"10/09/2018","92,00","90,00","92,00","89,00","9,83K","2,22%"
"07/09/2018","90,00","88,00","90,00","86,00","22,65K","2,27%"
